WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
06/04/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,8,7,1453177,Political violence,633,4.0646,-76.1232
06/11/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,4,5,1317835,Political violence,633,4.0646,-76.1232
06/25/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,1115332,Political violence,633,4.0646,-76.1232
07/02/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,6,6,815482,Political violence,633,4.0646,-76.1232
07/09/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,5,7,597510,Political violence,633,4.0646,-76.1232
07/16/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,4,136357,Political violence,633,4.0646,-76.1232
07/23/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,1249629,Political violence,633,4.0646,-76.1232
07/30/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,5,35005,Political violence,633,4.0646,-76.1232
08/06/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,3,1252336,Political violence,633,4.0646,-76.1232
08/13/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,1,141010,Political violence,633,4.0646,-76.1232
08/20/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,5,121548,Political violence,633,4.0646,-76.1232
09/03/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,5,5,1301007,Political violence,633,4.0646,-76.1232
09/10/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,126745,Political violence,633,4.0646,-76.1232
09/17/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,45320,Political violence,633,4.0646,-76.1232
09/24/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,3,14570,Political violence,633,4.0646,-76.1232
10/01/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,5,1248450,Political violence,633,4.0646,-76.1232
10/08/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,231388,Political violence,633,4.0646,-76.1232
10/15/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,6,5,536671,Political violence,633,4.0646,-76.1232
10/22/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,121092,Political violence,633,4.0646,-76.1232
10/29/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,4,174518,Political violence,633,4.0646,-76.1232
11/05/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,2727,Political violence,633,4.0646,-76.1232
11/12/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,1532,Political violence,633,4.0646,-76.1232
11/19/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,3,274319,Political violence,633,4.0646,-76.1232
11/26/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,27846,Political violence,633,4.0646,-76.1232
12/10/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,2,200644,Political violence,633,4.0646,-76.1232
12/31/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,14107,Political violence,633,4.0646,-76.1232
01/07/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,16634,Political violence,633,4.0646,-76.1232
01/14/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,1129715,Political violence,633,4.0646,-76.1232
01/21/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,0,234802,Political violence,633,4.0646,-76.1232
01/28/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,163721,Political violence,633,4.0646,-76.1232
02/04/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,1134753,Political violence,633,4.0646,-76.1232
02/11/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,4,15081,Political violence,633,4.0646,-76.1232
02/25/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,1129715,Political violence,633,4.0646,-76.1232
03/04/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,132659,Political violence,633,4.0646,-76.1232
03/18/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,129207,Political violence,633,4.0646,-76.1232
03/25/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,122484,Political violence,633,4.0646,-76.1232
04/08/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,1129715,Political violence,633,4.0646,-76.1232
04/22/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,1,95539,Political violence,633,4.0646,-76.1232
04/29/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,1332629,Political violence,633,4.0646,-76.1232
05/06/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,202914,Political violence,633,4.0646,-76.1232
05/27/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,4,327220,Political violence,633,4.0646,-76.1232
06/03/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,1,334157,Political violence,633,4.0646,-76.1232
06/10/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,3,289932,Political violence,633,4.0646,-76.1232
06/17/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,3,202914,Political violence,633,4.0646,-76.1232
07/01/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,4,5,560979,Political violence,633,4.0646,-76.1232
07/08/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,190850,Political violence,633,4.0646,-76.1232
07/15/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,3,122488,Political violence,633,4.0646,-76.1232
07/22/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,62837,Political violence,633,4.0646,-76.1232
07/29/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,56737,Political violence,633,4.0646,-76.1232
08/19/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,234055,Political violence,633,4.0646,-76.1232
08/26/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,2,121378,Political violence,633,4.0646,-76.1232
09/02/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,42400,Political violence,633,4.0646,-76.1232
09/23/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,190850,Political violence,633,4.0646,-76.1232
09/30/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,9679,Political violence,633,4.0646,-76.1232
10/07/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,203387,Political violence,633,4.0646,-76.1232
10/14/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,2,1710,Political violence,633,4.0646,-76.1232
10/21/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,1129715,Political violence,633,4.0646,-76.1232
11/04/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,84724,Political violence,633,4.0646,-76.1232
11/18/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,7,125455,Political violence,633,4.0646,-76.1232
11/25/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,132553,Political violence,633,4.0646,-76.1232
12/02/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,4,7,1511460,Political violence,633,4.0646,-76.1232
12/09/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,122036,Political violence,633,4.0646,-76.1232
12/16/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,3,41930,Political violence,633,4.0646,-76.1232
12/30/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,3,395961,Political violence,633,4.0646,-76.1232
01/06/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,3,2147,Political violence,633,4.0646,-76.1232
01/27/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,5,9160,Political violence,633,4.0646,-76.1232
02/03/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,85639,Political violence,633,4.0646,-76.1232
02/10/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,4,331409,Political violence,633,4.0646,-76.1232
02/17/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,1,520750,Political violence,633,4.0646,-76.1232
02/24/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,46343,Political violence,633,4.0646,-76.1232
03/02/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,6551,Political violence,633,4.0646,-76.1232
03/30/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,205111,Political violence,633,4.0646,-76.1232
04/13/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,2,192956,Political violence,633,4.0646,-76.1232
04/27/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,122537,Political violence,633,4.0646,-76.1232
05/04/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,1107660,Political violence,633,4.0646,-76.1232
05/25/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,3,126258,Political violence,633,4.0646,-76.1232
06/01/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,4,136535,Political violence,633,4.0646,-76.1232
06/08/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,5,47937,Political violence,633,4.0646,-76.1232
06/15/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,1906,Political violence,633,4.0646,-76.1232
06/29/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,5555,Political violence,633,4.0646,-76.1232
07/06/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,46343,Political violence,633,4.0646,-76.1232
07/13/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,501,Political violence,633,4.0646,-76.1232
07/20/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,192956,Political violence,633,4.0646,-76.1232
08/03/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,123846,Political violence,633,4.0646,-76.1232
08/17/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,3855,Political violence,633,4.0646,-76.1232
09/07/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,12048,Political violence,633,4.0646,-76.1232
09/14/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,2256,Political violence,633,4.0646,-76.1232
09/21/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,3,381441,Political violence,633,4.0646,-76.1232
10/05/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,3,19204,Political violence,633,4.0646,-76.1232
10/12/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,5,3,1137684,Political violence,633,4.0646,-76.1232
10/26/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,3,5741,Political violence,633,4.0646,-76.1232
11/02/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,2,1468459,Political violence,633,4.0646,-76.1232
11/09/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,2,4139,Political violence,633,4.0646,-76.1232
11/30/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,2,129762,Political violence,633,4.0646,-76.1232
12/07/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,10917,Political violence,633,4.0646,-76.1232
12/14/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,2,22,Political violence,633,4.0646,-76.1232
12/21/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,125416,Political violence,633,4.0646,-76.1232
01/04/2025,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,46828,Political violence,633,4.0646,-76.1232
01/11/2025,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,1062458,Political violence,633,4.0646,-76.1232
01/18/2025,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,1062458,Political violence,633,4.0646,-76.1232
01/25/2025,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,1,270277,Political violence,633,4.0646,-76.1232
02/15/2025,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,6,126858,Political violence,633,4.0646,-76.1232
02/22/2025,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,123815,Political violence,633,4.0646,-76.1232
03/08/2025,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,3,1088523,Political violence,633,4.0646,-76.1232
03/15/2025,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,5306,Political violence,633,4.0646,-76.1232
03/22/2025,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,3,19553,Political violence,633,4.0646,-76.1232
04/05/2025,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,1583,Political violence,633,4.0646,-76.1232
