WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
09/24/2022,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,8256,Demonstrations,3091,38.0634,-1.6718
10/08/2022,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,26833,Demonstrations,3091,38.0634,-1.6718
10/15/2022,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,18577,Demonstrations,3091,38.0634,-1.6718
10/22/2022,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,28780,Demonstrations,3091,38.0634,-1.6718
11/12/2022,Europe,Spain,Murcia,Protests,Peaceful protest,5,0,20488,Demonstrations,3091,38.0634,-1.6718
11/19/2022,Europe,Spain,Murcia,Protests,Peaceful protest,7,0,42415,Demonstrations,3091,38.0634,-1.6718
11/26/2022,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,18577,Demonstrations,3091,38.0634,-1.6718
12/03/2022,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,4032,Demonstrations,3091,38.0634,-1.6718
12/10/2022,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,26833,Demonstrations,3091,38.0634,-1.6718
12/17/2022,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,26833,Demonstrations,3091,38.0634,-1.6718
12/31/2022,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,17697,Demonstrations,3091,38.0634,-1.6718
01/14/2023,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,4006,Demonstrations,3091,38.0634,-1.6718
01/21/2023,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,19676,Demonstrations,3091,38.0634,-1.6718
01/28/2023,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,26962,Demonstrations,3091,38.0634,-1.6718
02/04/2023,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,15676,Demonstrations,3091,38.0634,-1.6718
02/18/2023,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,26962,Demonstrations,3091,38.0634,-1.6718
02/25/2023,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,18702,Demonstrations,3091,38.0634,-1.6718
03/04/2023,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,26962,Demonstrations,3091,38.0634,-1.6718
03/11/2023,Europe,Spain,Murcia,Protests,Peaceful protest,4,0,26962,Demonstrations,3091,38.0634,-1.6718
03/25/2023,Europe,Spain,Murcia,Protests,Peaceful protest,6,0,20556,Demonstrations,3091,38.0634,-1.6718
04/01/2023,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,10357,Demonstrations,3091,38.0634,-1.6718
04/08/2023,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,35471,Demonstrations,3091,38.0634,-1.6718
04/15/2023,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,18702,Demonstrations,3091,38.0634,-1.6718
04/22/2023,Europe,Spain,Murcia,Protests,Peaceful protest,5,0,29046,Demonstrations,3091,38.0634,-1.6718
04/29/2023,Europe,Spain,Murcia,Protests,Peaceful protest,5,0,18702,Demonstrations,3091,38.0634,-1.6718
05/06/2023,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,34378,Demonstrations,3091,38.0634,-1.6718
05/13/2023,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,18702,Demonstrations,3091,38.0634,-1.6718
05/20/2023,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,34378,Demonstrations,3091,38.0634,-1.6718
05/27/2023,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,39765,Demonstrations,3091,38.0634,-1.6718
06/03/2023,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,9264,Demonstrations,3091,38.0634,-1.6718
06/10/2023,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,18702,Demonstrations,3091,38.0634,-1.6718
06/17/2023,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,22708,Demonstrations,3091,38.0634,-1.6718
06/24/2023,Europe,Spain,Murcia,Protests,Peaceful protest,6,0,42638,Demonstrations,3091,38.0634,-1.6718
07/01/2023,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,8260,Demonstrations,3091,38.0634,-1.6718
07/08/2023,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,26962,Demonstrations,3091,38.0634,-1.6718
07/15/2023,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,17697,Demonstrations,3091,38.0634,-1.6718
07/29/2023,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,26962,Demonstrations,3091,38.0634,-1.6718
08/05/2023,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,16384,Demonstrations,3091,38.0634,-1.6718
09/02/2023,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,26524,Demonstrations,3091,38.0634,-1.6718
09/09/2023,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,26567,Demonstrations,3091,38.0634,-1.6718
09/16/2023,Europe,Spain,Murcia,Protests,Peaceful protest,6,0,58656,Demonstrations,3091,38.0634,-1.6718
09/23/2023,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,42809,Demonstrations,3091,38.0634,-1.6718
09/30/2023,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,7865,Demonstrations,3091,38.0634,-1.6718
10/07/2023,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,18702,Demonstrations,3091,38.0634,-1.6718
10/14/2023,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,18702,Demonstrations,3091,38.0634,-1.6718
10/21/2023,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,8260,Demonstrations,3091,38.0634,-1.6718
11/04/2023,Europe,Spain,Murcia,Protests,Peaceful protest,10,0,42638,Demonstrations,3091,38.0634,-1.6718
11/11/2023,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,34378,Demonstrations,3091,38.0634,-1.6718
11/25/2023,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,8260,Demonstrations,3091,38.0634,-1.6718
12/02/2023,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,15676,Demonstrations,3091,38.0634,-1.6718
12/16/2023,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,21080,Demonstrations,3091,38.0634,-1.6718
01/20/2024,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,18792,Demonstrations,3091,38.0634,-1.6718
02/03/2024,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,15743,Demonstrations,3091,38.0634,-1.6718
02/10/2024,Europe,Spain,Murcia,Protests,Peaceful protest,16,0,71046,Demonstrations,3091,38.0634,-1.6718
02/17/2024,Europe,Spain,Murcia,Protests,Peaceful protest,5,0,49841,Demonstrations,3091,38.0634,-1.6718
02/24/2024,Europe,Spain,Murcia,Protests,Peaceful protest,4,0,33129,Demonstrations,3091,38.0634,-1.6718
03/02/2024,Europe,Spain,Murcia,Protests,Peaceful protest,5,0,42796,Demonstrations,3091,38.0634,-1.6718
03/09/2024,Europe,Spain,Murcia,Protests,Peaceful protest,4,0,44980,Demonstrations,3091,38.0634,-1.6718
03/16/2024,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,18792,Demonstrations,3091,38.0634,-1.6718
04/06/2024,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,3849,Demonstrations,3091,38.0634,-1.6718
04/13/2024,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,15743,Demonstrations,3091,38.0634,-1.6718
04/20/2024,Europe,Spain,Murcia,Protests,Peaceful protest,4,0,39895,Demonstrations,3091,38.0634,-1.6718
04/27/2024,Europe,Spain,Murcia,Protests,Peaceful protest,4,0,27053,Demonstrations,3091,38.0634,-1.6718
05/04/2024,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,27053,Demonstrations,3091,38.0634,-1.6718
05/11/2024,Europe,Spain,Murcia,Protests,Peaceful protest,4,0,42796,Demonstrations,3091,38.0634,-1.6718
05/18/2024,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,18792,Demonstrations,3091,38.0634,-1.6718
05/25/2024,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,11995,Demonstrations,3091,38.0634,-1.6718
06/01/2024,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,18792,Demonstrations,3091,38.0634,-1.6718
06/15/2024,Europe,Spain,Murcia,Protests,Peaceful protest,4,0,27053,Demonstrations,3091,38.0634,-1.6718
06/29/2024,Europe,Spain,Murcia,Protests,Peaceful protest,4,0,42796,Demonstrations,3091,38.0634,-1.6718
07/06/2024,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,18792,Demonstrations,3091,38.0634,-1.6718
07/13/2024,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,18792,Demonstrations,3091,38.0634,-1.6718
07/20/2024,Europe,Spain,Murcia,Protests,Peaceful protest,7,0,49548,Demonstrations,3091,38.0634,-1.6718
07/27/2024,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,18792,Demonstrations,3091,38.0634,-1.6718
08/03/2024,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,3734,Demonstrations,3091,38.0634,-1.6718
08/10/2024,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,2136,Demonstrations,3091,38.0634,-1.6718
08/24/2024,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,15743,Demonstrations,3091,38.0634,-1.6718
09/14/2024,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,34106,Demonstrations,3091,38.0634,-1.6718
09/21/2024,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,35313,Demonstrations,3091,38.0634,-1.6718
09/28/2024,Europe,Spain,Murcia,Protests,Peaceful protest,4,0,24004,Demonstrations,3091,38.0634,-1.6718
10/05/2024,Europe,Spain,Murcia,Protests,Peaceful protest,5,0,33129,Demonstrations,3091,38.0634,-1.6718
10/12/2024,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,38007,Demonstrations,3091,38.0634,-1.6718
10/19/2024,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,8261,Demonstrations,3091,38.0634,-1.6718
11/09/2024,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,18792,Demonstrations,3091,38.0634,-1.6718
11/16/2024,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,8261,Demonstrations,3091,38.0634,-1.6718
11/23/2024,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,34535,Demonstrations,3091,38.0634,-1.6718
11/30/2024,Europe,Spain,Murcia,Protests,Peaceful protest,5,0,70887,Demonstrations,3091,38.0634,-1.6718
12/07/2024,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,18792,Demonstrations,3091,38.0634,-1.6718
12/14/2024,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,25606,Demonstrations,3091,38.0634,-1.6718
12/28/2024,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,18792,Demonstrations,3091,38.0634,-1.6718
01/04/2025,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,25729,Demonstrations,3091,38.0634,-1.6718
01/11/2025,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,44432,Demonstrations,3091,38.0634,-1.6718
01/25/2025,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,18878,Demonstrations,3091,38.0634,-1.6718
02/01/2025,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,27138,Demonstrations,3091,38.0634,-1.6718
02/08/2025,Europe,Spain,Murcia,Protests,Peaceful protest,4,0,66826,Demonstrations,3091,38.0634,-1.6718
02/15/2025,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,44451,Demonstrations,3091,38.0634,-1.6718
02/22/2025,Europe,Spain,Murcia,Protests,Peaceful protest,4,0,39995,Demonstrations,3091,38.0634,-1.6718
03/01/2025,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,18878,Demonstrations,3091,38.0634,-1.6718
03/08/2025,Europe,Spain,Murcia,Protests,Peaceful protest,5,0,34687,Demonstrations,3091,38.0634,-1.6718
03/15/2025,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,34687,Demonstrations,3091,38.0634,-1.6718
03/22/2025,Europe,Spain,Murcia,Protests,Peaceful protest,4,0,43894,Demonstrations,3091,38.0634,-1.6718
03/29/2025,Europe,Spain,Murcia,Protests,Peaceful protest,5,0,56526,Demonstrations,3091,38.0634,-1.6718
04/05/2025,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,18878,Demonstrations,3091,38.0634,-1.6718
04/26/2025,Europe,Spain,Murcia,Protests,Peaceful protest,6,0,53983,Demonstrations,3091,38.0634,-1.6718
05/03/2025,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,27138,Demonstrations,3091,38.0634,-1.6718
05/10/2025,Europe,Spain,Murcia,Protests,Peaceful protest,5,0,42947,Demonstrations,3091,38.0634,-1.6718
05/17/2025,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,8260,Demonstrations,3091,38.0634,-1.6718
05/24/2025,Europe,Spain,Murcia,Protests,Peaceful protest,5,0,33237,Demonstrations,3091,38.0634,-1.6718
05/31/2025,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,18878,Demonstrations,3091,38.0634,-1.6718
06/07/2025,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,40786,Demonstrations,3091,38.0634,-1.6718
06/14/2025,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,42947,Demonstrations,3091,38.0634,-1.6718
06/21/2025,Europe,Spain,Murcia,Protests,Peaceful protest,4,0,31197,Demonstrations,3091,38.0634,-1.6718
06/28/2025,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,18878,Demonstrations,3091,38.0634,-1.6718
07/05/2025,Europe,Spain,Murcia,Protests,Peaceful protest,8,0,45481,Demonstrations,3091,38.0634,-1.6718
07/12/2025,Europe,Spain,Murcia,Protests,Peaceful protest,7,0,32098,Demonstrations,3091,38.0634,-1.6718
07/19/2025,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,18878,Demonstrations,3091,38.0634,-1.6718
07/26/2025,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,8260,Demonstrations,3091,38.0634,-1.6718
08/09/2025,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,3764,Demonstrations,3091,38.0634,-1.6718
08/30/2025,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,18878,Demonstrations,3091,38.0634,-1.6718
09/06/2025,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,18878,Demonstrations,3091,38.0634,-1.6718
09/13/2025,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,27138,Demonstrations,3091,38.0634,-1.6718
09/20/2025,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,18878,Demonstrations,3091,38.0634,-1.6718
09/27/2025,Europe,Spain,Murcia,Protests,Peaceful protest,5,0,48599,Demonstrations,3091,38.0634,-1.6718
10/04/2025,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,34687,Demonstrations,3091,38.0634,-1.6718
10/11/2025,Europe,Spain,Murcia,Protests,Peaceful protest,4,0,60644,Demonstrations,3091,38.0634,-1.6718
10/18/2025,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,29322,Demonstrations,3091,38.0634,-1.6718
10/25/2025,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,18878,Demonstrations,3091,38.0634,-1.6718
11/01/2025,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,24069,Demonstrations,3091,38.0634,-1.6718
11/08/2025,Europe,Spain,Murcia,Protests,Peaceful protest,6,0,42947,Demonstrations,3091,38.0634,-1.6718
11/22/2025,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,42947,Demonstrations,3091,38.0634,-1.6718
11/29/2025,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,18878,Demonstrations,3091,38.0634,-1.6718
12/06/2025,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,18878,Demonstrations,3091,38.0634,-1.6718
01/03/2026,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,3366,Demonstrations,3091,38.0634,-1.6718
01/10/2026,Europe,Spain,Murcia,Protests,Peaceful protest,2,0,10256,Demonstrations,3091,38.0634,-1.6718
01/17/2026,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,3366,Demonstrations,3091,38.0634,-1.6718
01/24/2026,Europe,Spain,Murcia,Protests,Peaceful protest,4,0,,Demonstrations,3091,38.0634,-1.6718
01/31/2026,Europe,Spain,Murcia,Protests,Peaceful protest,5,0,,Demonstrations,3091,38.0634,-1.6718
02/07/2026,Europe,Spain,Murcia,Protests,Peaceful protest,1,0,,Demonstrations,3091,38.0634,-1.6718
02/14/2026,Europe,Spain,Murcia,Protests,Peaceful protest,4,0,,Demonstrations,3091,38.0634,-1.6718
02/21/2026,Europe,Spain,Murcia,Protests,Peaceful protest,3,0,,Demonstrations,3091,38.0634,-1.6718
06/26/2021,Europe,Spain,Murcia,Protests,Protest with intervention,1,0,18489,Demonstrations,3091,38.0634,-1.6718
07/29/2023,Europe,Spain,Murcia,Protests,Protest with intervention,1,0,21080,Demonstrations,3091,38.0634,-1.6718
09/28/2024,Europe,Spain,Murcia,Protests,Protest with intervention,1,0,18792,Demonstrations,3091,38.0634,-1.6718
08/15/2020,Europe,Spain,Murcia,Riots,Mob violence,1,0,32665,Political violence,3091,38.0634,-1.6718
04/19/2025,Europe,Spain,Murcia,Riots,Mob violence,1,0,80160,Political violence,3091,38.0634,-1.6718
07/12/2025,Europe,Spain,Murcia,Riots,Mob violence,3,0,14724,Political violence,3091,38.0634,-1.6718
03/07/2020,Europe,Spain,Murcia,Riots,Violent demonstration,1,0,78019,Demonstrations,3091,38.0634,-1.6718
10/31/2020,Europe,Spain,Murcia,Riots,Violent demonstration,2,0,120736,Demonstrations,3091,38.0634,-1.6718
05/01/2021,Europe,Spain,Murcia,Riots,Violent demonstration,1,0,41,Demonstrations,3091,38.0634,-1.6718
01/29/2022,Europe,Spain,Murcia,Riots,Violent demonstration,1,0,32995,Demonstrations,3091,38.0634,-1.6718
03/12/2022,Europe,Spain,Murcia,Riots,Violent demonstration,1,0,42734,Demonstrations,3091,38.0634,-1.6718
03/16/2024,Europe,Spain,Murcia,Riots,Violent demonstration,1,0,14341,Demonstrations,3091,38.0634,-1.6718
06/14/2025,Europe,Spain,Murcia,Riots,Violent demonstration,1,0,42756,Demonstrations,3091,38.0634,-1.6718
06/28/2025,Europe,Spain,Murcia,Riots,Violent demonstration,1,0,42756,Demonstrations,3091,38.0634,-1.6718
07/05/2025,Europe,Spain,Murcia,Riots,Violent demonstration,1,0,14724,Demonstrations,3091,38.0634,-1.6718
07/12/2025,Europe,Spain,Murcia,Riots,Violent demonstration,1,0,14724,Demonstrations,3091,38.0634,-1.6718
02/20/2021,Europe,Spain,Murcia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3091,38.0634,-1.6718
03/27/2021,Europe,Spain,Murcia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3091,38.0634,-1.6718
07/03/2021,Europe,Spain,Murcia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3091,38.0634,-1.6718
11/20/2021,Europe,Spain,Murcia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3091,38.0634,-1.6718
09/11/2021,Europe,Spain,Murcia,Violence against civilians,Attack,1,2,19051,Political violence,3091,38.0634,-1.6718
01/04/2020,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,1073,Demonstrations,3092,42.6115,-1.8395
01/11/2020,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,24252,Demonstrations,3092,42.6115,-1.8395
01/18/2020,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,34129,Demonstrations,3092,42.6115,-1.8395
01/25/2020,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24252,Demonstrations,3092,42.6115,-1.8395
02/01/2020,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24252,Demonstrations,3092,42.6115,-1.8395
02/08/2020,Europe,Spain,Navarra,Protests,Peaceful protest,3,0,29139,Demonstrations,3092,42.6115,-1.8395
02/22/2020,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,912,Demonstrations,3092,42.6115,-1.8395
02/29/2020,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24252,Demonstrations,3092,42.6115,-1.8395
03/07/2020,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,25337,Demonstrations,3092,42.6115,-1.8395
03/14/2020,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,26327,Demonstrations,3092,42.6115,-1.8395
03/28/2020,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24252,Demonstrations,3092,42.6115,-1.8395
05/09/2020,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24252,Demonstrations,3092,42.6115,-1.8395
05/16/2020,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,24252,Demonstrations,3092,42.6115,-1.8395
05/23/2020,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24252,Demonstrations,3092,42.6115,-1.8395
05/30/2020,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24252,Demonstrations,3092,42.6115,-1.8395
06/13/2020,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,24252,Demonstrations,3092,42.6115,-1.8395
06/20/2020,Europe,Spain,Navarra,Protests,Peaceful protest,6,0,24252,Demonstrations,3092,42.6115,-1.8395
06/27/2020,Europe,Spain,Navarra,Protests,Peaceful protest,3,0,24252,Demonstrations,3092,42.6115,-1.8395
07/04/2020,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,24252,Demonstrations,3092,42.6115,-1.8395
07/11/2020,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24252,Demonstrations,3092,42.6115,-1.8395
07/18/2020,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,24252,Demonstrations,3092,42.6115,-1.8395
07/25/2020,Europe,Spain,Navarra,Protests,Peaceful protest,3,0,27881,Demonstrations,3092,42.6115,-1.8395
08/01/2020,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,24252,Demonstrations,3092,42.6115,-1.8395
08/15/2020,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24252,Demonstrations,3092,42.6115,-1.8395
08/22/2020,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24252,Demonstrations,3092,42.6115,-1.8395
08/29/2020,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,29139,Demonstrations,3092,42.6115,-1.8395
09/12/2020,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,24252,Demonstrations,3092,42.6115,-1.8395
09/26/2020,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24252,Demonstrations,3092,42.6115,-1.8395
10/03/2020,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24252,Demonstrations,3092,42.6115,-1.8395
10/10/2020,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24252,Demonstrations,3092,42.6115,-1.8395
10/17/2020,Europe,Spain,Navarra,Protests,Peaceful protest,3,0,29760,Demonstrations,3092,42.6115,-1.8395
10/24/2020,Europe,Spain,Navarra,Protests,Peaceful protest,3,0,28804,Demonstrations,3092,42.6115,-1.8395
10/31/2020,Europe,Spain,Navarra,Protests,Peaceful protest,3,0,24252,Demonstrations,3092,42.6115,-1.8395
11/07/2020,Europe,Spain,Navarra,Protests,Peaceful protest,3,0,35657,Demonstrations,3092,42.6115,-1.8395
11/14/2020,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,32810,Demonstrations,3092,42.6115,-1.8395
11/21/2020,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24252,Demonstrations,3092,42.6115,-1.8395
11/28/2020,Europe,Spain,Navarra,Protests,Peaceful protest,5,0,26074,Demonstrations,3092,42.6115,-1.8395
12/05/2020,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,24252,Demonstrations,3092,42.6115,-1.8395
12/12/2020,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24252,Demonstrations,3092,42.6115,-1.8395
12/19/2020,Europe,Spain,Navarra,Protests,Peaceful protest,4,0,32810,Demonstrations,3092,42.6115,-1.8395
01/09/2021,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,24393,Demonstrations,3092,42.6115,-1.8395
01/16/2021,Europe,Spain,Navarra,Protests,Peaceful protest,3,0,32961,Demonstrations,3092,42.6115,-1.8395
01/23/2021,Europe,Spain,Navarra,Protests,Peaceful protest,3,0,24393,Demonstrations,3092,42.6115,-1.8395
01/30/2021,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,25306,Demonstrations,3092,42.6115,-1.8395
02/06/2021,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,24393,Demonstrations,3092,42.6115,-1.8395
02/13/2021,Europe,Spain,Navarra,Protests,Peaceful protest,3,0,34398,Demonstrations,3092,42.6115,-1.8395
02/20/2021,Europe,Spain,Navarra,Protests,Peaceful protest,4,0,32961,Demonstrations,3092,42.6115,-1.8395
02/27/2021,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24393,Demonstrations,3092,42.6115,-1.8395
03/06/2021,Europe,Spain,Navarra,Protests,Peaceful protest,3,0,35873,Demonstrations,3092,42.6115,-1.8395
03/20/2021,Europe,Spain,Navarra,Protests,Peaceful protest,6,0,25907,Demonstrations,3092,42.6115,-1.8395
03/27/2021,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24393,Demonstrations,3092,42.6115,-1.8395
04/03/2021,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,131,Demonstrations,3092,42.6115,-1.8395
04/10/2021,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,27371,Demonstrations,3092,42.6115,-1.8395
04/17/2021,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,24393,Demonstrations,3092,42.6115,-1.8395
04/24/2021,Europe,Spain,Navarra,Protests,Peaceful protest,4,0,24393,Demonstrations,3092,42.6115,-1.8395
05/01/2021,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24393,Demonstrations,3092,42.6115,-1.8395
05/08/2021,Europe,Spain,Navarra,Protests,Peaceful protest,4,0,44915,Demonstrations,3092,42.6115,-1.8395
05/15/2021,Europe,Spain,Navarra,Protests,Peaceful protest,5,0,33092,Demonstrations,3092,42.6115,-1.8395
05/22/2021,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24393,Demonstrations,3092,42.6115,-1.8395
05/29/2021,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,29272,Demonstrations,3092,42.6115,-1.8395
06/05/2021,Europe,Spain,Navarra,Protests,Peaceful protest,3,0,25316,Demonstrations,3092,42.6115,-1.8395
06/12/2021,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,39572,Demonstrations,3092,42.6115,-1.8395
06/19/2021,Europe,Spain,Navarra,Protests,Peaceful protest,6,0,25027,Demonstrations,3092,42.6115,-1.8395
06/26/2021,Europe,Spain,Navarra,Protests,Peaceful protest,3,0,27546,Demonstrations,3092,42.6115,-1.8395
07/03/2021,Europe,Spain,Navarra,Protests,Peaceful protest,4,0,24393,Demonstrations,3092,42.6115,-1.8395
07/10/2021,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24393,Demonstrations,3092,42.6115,-1.8395
08/14/2021,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,24408,Demonstrations,3092,42.6115,-1.8395
08/28/2021,Europe,Spain,Navarra,Protests,Peaceful protest,2,0,5095,Demonstrations,3092,42.6115,-1.8395
09/04/2021,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24393,Demonstrations,3092,42.6115,-1.8395
09/11/2021,Europe,Spain,Navarra,Protests,Peaceful protest,1,0,24393,Demonstrations,3092,42.6115,-1.8395
